"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"STEM","StemCells, Inc.","2.04","62037213.96","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/stem",
"STXS","Stereotaxis, Inc.","1.25","9754901.25","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/stxs",
"SRCL","Stericycle, Inc.","91.17","7808865033.15","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/srcl",
"STRL","Sterling Construction Company Inc","9.8","160658416.8","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/strl",
"STSA","Sterling Financial Corporation","22.97","1427059624.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stsa",
"SHOO","Steven Madden, Ltd.","43.47","1991540796.21","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","4.27","25233970.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssfn",
"STEI","Stewart Enterprises, Inc.","8.39","716367296.52","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/stei",
"SSYS","Stratasys, Inc.","60.35","1287654817.85","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/ssys",
"SDIX","Strategic Diagnostics Inc.","1.25","26579852.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sdix",
"STRT","Strattec Security Corporation","22","74305308","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","9.72","78683808.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","65.5","777765995","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","5.8","72743965.4","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/strm",
"STB","Student Transportation Inc","6.77","515692381.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","5.43","227546126.52","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/scmp",
"SUBK","Suffolk Bancorp","15.06","146485818.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/subk",
"SUMR","Summer Infant, Inc.","1.74","31415755.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","5.05","37498633.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","6.3001","29892210.472","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SNBC","Sun Bancorp, Inc.","3.3","283774870.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snbc",
"SUNH","Sun Healthcare Group, Inc.","8.46","216030008.52","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/sunh",
"SNHY","Sun Hydraulics Corporation","27.45","713361596.4","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/snhy",
"SNSS","Sunesis Pharmaceuticals, Inc.","6.34","298645535.16","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","6.36","419618897.04","n/a","1981","n/a","n/a","http://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","4.65","552797366.1","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/spwr",
"SSH","Sunshine Heart Inc","7.81","49027571.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssh",
"SMCI","Super Micro Computer, Inc.","10.64","443200507.12","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/smci",
"SCON","Superconductor Technologies Inc.","0.4383","17638527.9384","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","11.91","72159867.33","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgc",
"SPMD","SuperMedia Inc.","2.81","44027242.98","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/spmd",
"SUPN","Supernus Pharmaceuticals, Inc.","12.84","314119198.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/supn",
"SPPR","Supertel Hospitality, Inc.","1.06","24516185.62","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/sppr",
"SPPRO","Supertel Hospitality, Inc.","25.47","8468775","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sppro",
"SPPRP","Supertel Hospitality, Inc.","9.35","7510574.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spprp",
"SUPX","Supertex, Inc.","18.37","216771621.22","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/supx",
"SPRT","support.com, Inc.","4.11","200795591.25","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/sprt",
"SRDX","SurModics, Inc.","21.63","379480094.28","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/srdx",
"SUSQ","Susquehanna Bancshares, Inc.","10.64","1981390812.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/susq",
"SUSS","Susser Holdings Corporation","34.26","718572494.7","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/suss",
"SBBX","Sussex Bancorp","5.2","17663739.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sbbx",
"SUTR","Sutor Technology Group Limited","0.87","34986844.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.38","25418520.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/strn",
"SIVB","SVB Financial Group","61.16","2716130217.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","25.31","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sivbo",
"SWSH","Swisher Hygiene, Inc.","1.49","260492972.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swsh",
"SCMR","Sycamore Networks, Inc.","14.75","425965250","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/scmr",
"SYKE","Sykes Enterprises, Incorporated","14.13","619844214.24","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","17.76","12466534071.36","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/symc",
"SYMM","Symmetricom, Inc.","6.89","281410984.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/symm",
"SYNC","Synacor, Inc.","7.5","202664595","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/sync",
"GEVA","Synageva BioPharma Corp.","56.36","1363954213.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/geva",
"SYNL","Synalloy Corporation","14.16","89844251.28","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","23.7","780513948.6","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","23.55","915151728.3","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/sncr",
"SURG","Synergetics USA, Inc.","4.34","109348183.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/surg",
"SGYP","Synergy Pharmaceuticals, Inc.","4.8","315869654.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgyp",
"SGYPU","Synergy Pharmaceuticals, Inc.","12.1","22000002.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgypu",
"SGYPW","Synergy Pharmaceuticals, Inc.","2.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgypw",
"ELOS","Syneron Medical Ltd.","9.79","346638651.59","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/elos",
"SNPS","Synopsys, Inc.","32.68","4873449771.6","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/snps",
"SNTA","Synta Pharmaceuticals Corp.","9.37","579473885.47","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/snta",
"SYNT","Syntel, Inc.","62.3","2606037408.8","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/synt",
"SYMX","Synthesis Energy Systems, Inc.","1.25","72249938.75","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/symx",
"SYNM","Syntroleum Corporation","0.79","77838785.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/synm",
"SYUT","Synutra International, Inc.","4.96","284211536.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/syut",
"SYPR","Sypris Solutions, Inc.","6.79","137050921.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sypr",
"TROW","T. Rowe Price Group, Inc.","64.26","16311295856.52","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/trow",
"TAIT","Taitron Components Incorporated","0.99","5484358.44","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","11.01","992669659.32","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/ttwo",
"TBAC","Tandy Brands Accessories, Inc.","1.41","10058897.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbac",
"TLF","Tandy Leather Factory, Inc.","5.34","54235400.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlf",
"TNGO","Tangoe, Inc.","13.62","508622460.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tngo",
"TRGT","Targacept, Inc.","4.73","158126175.13","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/trgt",
"TASR","TASER International, Inc.","5.97","315408866.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","3.7701","33215960.8566","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tatt",
"TAYC","Taylor Capital Group, Inc.","17.13","491185774.17","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/tayc",
"TAYCP","Taylor Capital Group, Inc.","25.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/taycp",
"TAYD","Taylor Devices, Inc.","8.7299","28896021.3794","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tayd",
"TCPC","TCP Capital Corp.","15.56","334160880.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"TEAR","TearLab Corporation","4.31","121315923.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tear",
"TECD","Tech Data Corporation","44.12","1665741467.16","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/tecd",
"TECH","Techne Corporation","73.07","2691082900.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tech",
"TCCO","Technical Communications Corporation","5.72","10480681.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","5.93","234102102.77","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/ttgt",
"TECUA","Tecumseh Products Company","5.23","96648747.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tecua",
"TECUB","Tecumseh Products Company","5.53","102192652.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tecub",
"TKMR","Tekmira Pharmaceuticals Corp","3.83","53650084.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tkmr",
"TSYS","TeleCommunication Systems, Inc.","2.13","123321824.1","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/tsys",
"TNAV","TeleNav, Inc.","6.15","254710165.05","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tnav",
"TSTC","Telestone Technologies Corp.","1.99","24543195.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tstc",
"TTEC","TeleTech Holdings, Inc.","17.22","939100242.36","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/ttec",
"TELK","Telik, Inc.","1.33","2998042.11","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/telk",
"TLAB","Tellabs, Inc.","3.38","1241680609.26","n/a","1980","n/a","n/a","http://www.nasdaq.com/symbol/tlab",
"WRLS","Telular Corporation","9.72","162127879.56","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/wrls",
"TBNK","Territorial Bancorp Inc.","22.96","248239387.2","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","14.91","404070974.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","10.12","391381719.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla Motors, Inc.","29.25","3083900537.25","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","21.29","170938729.98","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tess",
"TSRA","Tessera Technologies, Inc.","13.84","718984609.2","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/tsra",
"TTEK","Tetra Tech, Inc.","26.13","1663228380.06","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/ttek",
"TCBI","Texas Capital Bancshares, Inc.","51.15","1949864546.85","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbil",
"TCBIW","Texas Capital Bancshares, Inc.","35.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","27.99","31845842557.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","17.1","1203284403.9","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/txrh",
"THRD","TF Financial Corporation","23.3201","66157864.4146","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thrd",
"TFSL","TFS Financial Corporation","9.13","2820676003.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tfsl",
"TGE","TGC Industries, Inc.","7.18","146754166.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tge",
"ABCO","The Advisory Board Company","47.7","1650480626.7","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/abco",
"ANDE","The Andersons, Inc.","37.42","696012000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","11.13","368417257.53","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/tbbk",
"BKYF","The Bank of Kentucky Financial Corp.","27.27","203593484.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkyf",
"BONT","The Bon-Ton Stores, Inc.","10.65","213485618.7","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/bont",
"CG","The Carlyle Group L.P.","25.62","7801290000","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","34.76","1866163874.08","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","16.05","337211479.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chef",
"PLCE","The Children&#39;s Place Retail Stores, Inc.","60.28","1452130250.56","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/plce",
"DSGX","The Descartes Systems Group Inc.","8.93","558953114.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","3.54","46407183.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","30.67","658228406.79","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/ensg",
"FINL","The Finish Line, Inc.","21.98","1117328044.98","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","9.6","29845123.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","30.78","274947890.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flic",
"TFM","The Fresh Market, Inc.","59.55","2864772743.25","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tfm",
"HCKT","The Hackett Group, Inc.","4.25","129502294","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","64.2","2886170064","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.55","28033686.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","23.5","55269979","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/intg",
"KEYW","The KEYW Holding Corporation","12.98","332271255.8","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/keyw",
"MSG","The Madison Square Garden Company","40.45","3058256228","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msg",
"TMNG","The Management Network Group, Inc.","2.34","16624490.22","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/tmng",
"MDCO","The Medicines Company","24.84","1328795456.04","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mdco",
"MIDD","The Middleby Corporation","118.23","2212016618.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/midd",
"NDAQ","The NASDAQ OMX Group, Inc.","23.54","3928619436.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndaq",
"NAVG","The Navigators Group, Inc.","50.88","712946841.6","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/navg",
"PTRY","The Pantry, Inc.","13.82","321660956.06","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/ptry",
"PRSC","The Providence Service Corporation","11.62","152077331","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/prsc",
"SAVB","The Savannah Bancorp, Inc.","9.94","71560415.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/savb",
"SPNC","The Spectranetics Corporation","14.75","510064307.25","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/spnc",
"ULTI","The Ultimate Software Group, Inc.","100.9","2700988164.9","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/ulti",
"WTSLA","The Wet Seal, Inc.","3.11","279955821.39","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/wtsla",
"YORW","The York Water Company","18.1","232732297.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","4.22","121468180.38","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ncty",
"THER","Theratechnologies Inc.","0.45","27454771.35","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/ther",
"THRX","Theravance, Inc.","26.32","2550403472.96","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/thrx",
"KOOL","THERMOGENESIS Corp.","0.9683","15994566.2819","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kool",
"TST","TheStreet, Inc.","1.61","52910286.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","14.23","374465324.46","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"TPGI","Thomas Properties Group, Inc.","5.63","328251396.14","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/tpgi",
"THOR","Thoratec Corporation","36.06","2121148365","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/thor",
"THQI","THQ Inc.","3.72","25490068.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thqi",
"THLD","Threshold Pharmaceuticals, Inc.","6.24","343971794.4","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/thld",
"THTI","THT Heat Transfer Technology, Inc.","1.015","20760302.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thti",
"OINK","Tianli Agritech, Inc.","1.57","15911950","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/oink",
"TIBX","TIBCO Software, Inc.","28.35","4595127525.45","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/tibx",
"TICC","TICC Capital Corp.","10.44","394697062.08","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TIGR","TigerLogic Corporation","2.16","60914093.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tigr",
"TTS","Tile Shop Hldgs, Inc.","14.2","206395352.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tts",
"TSBK","Timberland Bancorp, Inc.","5.91","41636162.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsbk",
"TITN","Titan Machinery Inc.","21.47","451642619.42","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/titn",
"TIVO","TiVo Inc.","10.26","1276833473.82","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/tivo",
"TISA","Top Image Systems, Ltd.","3.7","42499180.5","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","1.11","19033762.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","14.76","43807340.52","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/torm          ",
"TRMD","TORM A/S","0.6","41741740.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trmd",
"TRNX","Tornier N.V.","19.67","780950181.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trnx",
"TOFC","Tower Financial Corporation","12.03","58670237.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tofc",
"TWGP","Tower Group, Inc.","19.77","758715089.07","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/twgp",
"TSEM","Tower Semiconductor Ltd.","8.79","619859997.09","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tsem",
"TWER","Towerstream Corporation","3.86","209859607.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","12.26","288919012.88","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","15.56","474303996.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TPCG","TPC Group, Inc.","45.88","727404597.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tpcg",
"TSCO","Tractor Supply Company","101.5","7195299779.5","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","3.8","119529015.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/twmc",
"TSON","TranS1 Inc.","2.65","72278280.95","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/tson",
"TACT","TransAct Technologies Incorporated","7.49","65811326.91","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","5.21","38604286.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trns",
"TSPT","Transcept Pharmaceuticals, Inc.","5.26","97645556.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tspt",
"TGA","Transglobe Energy Corp","11.125","820564847.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tga",
"TTHI","Transition Therapeutics, Inc.","2.35","63265059.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tthi",
"TXCC","TranSwitch Corporation","1.02","35004173.34","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/txcc",
"TZYM","Tranzyme, Inc.","4.65","114452426.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tzym",
"TZOO","Travelzoo Inc.","23.78","379565730.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tzoo",
"TREE","Tree.com, Inc.","16.17","183962969.19","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tree",
"TCBK","TriCo Bancshares","16.3","260684155.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbk",
"TRS","TriMas Corporation","24.34","956139627.98","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","48.54","6101139190.8","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","14.03","301718938.1","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/trib",
"TRIO","Trio Merger Corp.","9.88","77477527.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trio",
"TRIP","TripAdvisor, Inc.","33.57","4778088630.57","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/trip",
"TQNT","TriQuint Semiconductor, Inc.","5.15","843249901.75","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/tqnt",
"TRIT","Tri-Tech Holding Inc.","3.58","29421893.48","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/trit",
"TSRX","Trius Therapeutics, Inc.","5.66","219557303.38","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tsrx",
"TROV","TrovaGene, Inc.","3.59","50899368.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","0.59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trovw",
"TRLG","True Religion Apparel, Inc.","21.4","551900543","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trlg",
"TBOW","Trunkbow International Holdings Ltd.","0.95","34966721.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbow",
"TRST","TrustCo Bank Corp NY","5.84","547834620.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","24.46","1584489814.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","3.95","7821244.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","9.14","748831032.58","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/ttmi",
"TUES","Tuesday Morning Corp.","6.22","264258597.1","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/tues",
"TFCO","Tufco Technologies, Inc.","4.25","18313024.75","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tfco",
"TWTC","tw telecom inc.","27.22","4111474597.02","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/twtc",
"TWIN","Twin Disc, Incorporated","17.5","199574305","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/twin",
"USCR","U S Concrete, Inc.","6.505","87130129.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.97","91056888.45","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","2.1","57699553.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","6.12","94724803.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grow",
"USHS","U.S. Home Systems, Inc.","12.49","93306220.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ushs",
"UBNT","Ubiquiti Networks, Inc.","12.41","1104301082.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnt",
